Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+population_type,,,,#affected+f+infants+age_0_4,#affected+f+children+age_5_11,#affected+f+adolescents+age_12_17,#affected+f+adults+age_18_59,#affected+f+elderly+age_60,#affected+f+unknown_age,#affected+f+total,#affected+m+infants+age_0_4,#affected+m+children+age_5_11,#affected+m+adolescents+age_12_17,#affected+m+adults+age_18_59,#affected+m+elderly+age_60,#affected+m+unknown_age,#affected+m+total,#affected+all+total
2021,PSE,IRQ,State of Palestine,Iraq,ASY,Basrah : Basrah Governorate,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2021,PSE,IRQ,State of Palestine,Iraq,ASY,Erbil District: Erbil Governorate,U,I,0,9,5,23,5,0,42,0,5,5,30,0,0,40,82
2021,PSE,IRQ,State of Palestine,Iraq,ASY,Kufa District: Najaf Governorate,U,I,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,IRQ,State of Palestine,Iraq,ASY,Najaf District : Najaf Governorate,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2021,PSE,IRQ,State of Palestine,Iraq,ASY,Sulaymaniyah District: Sulaymaniyah Governorate,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,IRQ,State of Palestine,Iraq,OOC,Mousl District: Ninewa Governorate,U,I,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6
2021,PSE,IRQ,State of Palestine,Iraq,REF,Abu Ghraib District: Baghdad Governorate,U,I,0,0,0,12,0,0,12,0,0,0,7,0,0,7,19
2021,PSE,IRQ,State of Palestine,Iraq,REF,Adhamiya-Istiqlal District: Baghdad Governorate,U,I,0,0,0,10,0,0,10,0,0,0,10,0,0,10,20
2021,PSE,IRQ,State of Palestine,Iraq,REF,Al Sader District: Baghdad Governorate,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,IRQ,State of Palestine,Iraq,REF,Al-Karkh District: Baghdad Governorate,U,I,23,59,48,473,131,0,734,22,86,53,439,144,0,744,1478
2021,PSE,IRQ,State of Palestine,Iraq,REF,Al-Musayab District: Babylon Governorate,U,I,0,0,0,5,0,0,5,0,0,7,0,0,0,7,12
2021,PSE,IRQ,State of Palestine,Iraq,REF,Al-Resafa District: Baghdad Governorate,U,I,74,272,203,1365,408,0,2322,86,274,223,1241,415,0,2239,4561
2021,PSE,IRQ,State of Palestine,Iraq,REF,Al-Suwaira District: Wassit Governorate,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,IRQ,State of Palestine,Iraq,REF,Baghdad Governorate,U,I,0,0,0,9,0,0,9,0,0,0,0,0,0,0,9
2021,PSE,IRQ,State of Palestine,Iraq,REF,Balad District: Salah al-Din Governorate,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,IRQ,State of Palestine,Iraq,REF,Baqoba District: Diyala Governorate,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,IRQ,State of Palestine,Iraq,REF,Basrah : Basrah Governorate,U,I,0,0,5,7,0,0,12,0,0,0,6,0,0,6,18
2021,PSE,IRQ,State of Palestine,Iraq,REF,Diwaniya District: Qadisiya Governorate,U,I,0,0,0,9,0,0,9,0,0,0,5,5,0,10,19
2021,PSE,IRQ,State of Palestine,Iraq,REF,Duhok District : Duhok Governorate,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,IRQ,State of Palestine,Iraq,REF,Erbil District: Erbil Governorate,U,I,16,37,28,155,25,0,261,19,43,30,222,33,0,347,608
2021,PSE,IRQ,State of Palestine,Iraq,REF,Heet District: Anbar Governorate,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,IRQ,State of Palestine,Iraq,REF,Hilla District: Babylon Governorate,U,I,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2021,PSE,IRQ,State of Palestine,Iraq,REF,Khalis District: Diyala Governorate,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,IRQ,State of Palestine,Iraq,REF,Kirkuk District : Kirkuk Governorate,U,I,0,5,0,8,5,0,18,0,5,0,11,5,0,21,39
2021,PSE,IRQ,State of Palestine,Iraq,REF,Kut District: Wassit Governorate,U,I,0,0,0,6,0,0,6,0,0,0,7,0,0,7,13
2021,PSE,IRQ,State of Palestine,Iraq,REF,Mada’In District: Baghdad Governorate,U,I,0,0,0,5,5,0,10,0,0,0,0,0,0,0,10
2021,PSE,IRQ,State of Palestine,Iraq,REF,Mahmoudiya District : Baghdad Governorate,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,IRQ,State of Palestine,Iraq,REF,Mergasur District: Erbil Governorate,U,I,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,IRQ,State of Palestine,Iraq,REF,Mousl District: Ninewa Governorate,U,I,28,64,41,272,65,0,470,44,46,46,253,50,0,439,909
2021,PSE,IRQ,State of Palestine,Iraq,REF,Nassriya District: Thi-Qar Governorate,U,I,0,0,0,6,0,0,6,0,0,0,5,0,0,5,11
2021,PSE,IRQ,State of Palestine,Iraq,REF,Samarra District: Salah al-Din Governorate,U,I,0,0,0,7,0,0,7,0,0,0,7,0,0,7,14
2021,PSE,IRQ,State of Palestine,Iraq,REF,Shaqlawa District: Erbil Governorate,U,I,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2021,PSE,IRQ,State of Palestine,Iraq,REF,Sulaymaniyah District: Sulaymaniyah Governorate,U,I,0,0,5,11,5,0,21,0,0,7,12,0,0,19,40
2021,PSE,IRQ,State of Palestine,Iraq,REF,Tarmia District : Baghdad Governorate,U,I,0,0,6,0,0,0,6,0,0,9,0,0,0,9,15
2021,PSE,IRQ,State of Palestine,Iraq,REF,Tikrit District: Salah al-Din Governorate,U,I,0,7,0,7,0,0,14,0,5,0,5,0,0,10,24
2021,PSE,IRQ,State of Palestine,Iraq,REF,Zakho District: Duhok Governorate,U,I,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,ITA,State of Palestine,Italy,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,30,30,0,0,0,0,0,108,108,138
2021,PSE,ITA,State of Palestine,Italy,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716
2021,PSE,JOR,State of Palestine,Jordan,OOC,Amman : Governorate,U,I,8,0,0,13,0,0,21,0,0,7,7,0,0,14,35
2021,PSE,JOR,State of Palestine,Jordan,OOC,Irbid : Governorate,U,I,0,12,0,16,0,0,28,0,5,5,9,0,0,19,47
2021,PSE,JOR,State of Palestine,Jordan,OOC,Mafraq : Zataari Camp,U,I,5,0,0,0,0,0,5,0,5,0,0,0,0,5,10
2021,PSE,JOR,State of Palestine,Jordan,OOC,Zarqa : Governorate,U,I,8,0,0,0,0,0,8,0,0,0,0,0,0,0,8
2021,PSE,KOR,State of Palestine,Republic of Korea,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2021,PSE,KOR,State of Palestine,Republic of Korea,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2021,PSE,KWT,State of Palestine,Kuwait,ASY,Kuwait City,U,I,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2021,PSE,KWT,State of Palestine,Kuwait,REF,Kuwait City,U,I,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,LBY,State of Palestine,Libya,ASY,Al Jabal Al Akhdar,U,I,0,5,0,19,0,0,24,0,0,0,6,0,0,6,30
2021,PSE,LBY,State of Palestine,Libya,ASY,Al Jabal Al Gharbi,U,I,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8
2021,PSE,LBY,State of Palestine,Libya,ASY,Aljfara,U,I,7,9,6,43,7,0,72,5,10,10,35,12,0,72,144
2021,PSE,LBY,State of Palestine,Libya,ASY,Alkufra,U,I,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6
2021,PSE,LBY,State of Palestine,Libya,ASY,Almargeb,U,I,0,7,5,8,0,0,20,0,9,0,6,0,0,15,35
2021,PSE,LBY,State of Palestine,Libya,ASY,Almarj,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,LBY,State of Palestine,Libya,ASY,Azzawya,U,I,7,19,5,19,0,0,50,5,12,15,25,0,0,57,107
2021,PSE,LBY,State of Palestine,Libya,ASY,Benghazi,U,I,0,16,19,61,18,0,114,0,16,17,50,22,0,105,219
2021,PSE,LBY,State of Palestine,Libya,ASY,Ejdabia,U,I,0,0,0,5,0,0,5,0,0,5,0,0,0,5,10
2021,PSE,LBY,State of Palestine,Libya,ASY,Misrata,U,I,10,17,16,55,5,0,103,8,15,19,60,8,0,110,213
2021,PSE,LBY,State of Palestine,Libya,ASY,Sirte,U,I,0,0,6,0,0,0,6,0,0,0,0,0,0,0,6
2021,PSE,LBY,State of Palestine,Libya,ASY,Tripoli,U,I,32,0,0,164,43,0,239,38,12,56,223,64,0,393,632
2021,PSE,LBY,State of Palestine,Libya,ASY,Zwara,U,I,7,5,5,17,0,0,34,5,5,5,18,5,0,38,72
2021,PSE,LBY,State of Palestine,Libya,REF,Al Jabal Al Gharbi,U,I,0,0,8,0,0,0,8,0,0,0,0,0,0,0,8
2021,PSE,LBY,State of Palestine,Libya,REF,Aljfara,U,I,0,6,5,13,5,0,29,5,8,0,13,0,0,26,55
2021,PSE,LBY,State of Palestine,Libya,REF,Almargeb,U,I,0,5,0,5,0,0,10,0,0,5,8,0,0,13,23
2021,PSE,LBY,State of Palestine,Libya,REF,Almarj,U,I,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2021,PSE,LBY,State of Palestine,Libya,REF,Azzawya,U,I,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2021,PSE,LBY,State of Palestine,Libya,REF,Benghazi,U,I,0,17,8,51,8,0,84,0,11,16,56,14,0,97,181
2021,PSE,LBY,State of Palestine,Libya,REF,Misrata,U,I,0,0,8,12,0,0,20,0,0,11,11,5,0,27,47
2021,PSE,LBY,State of Palestine,Libya,REF,Sebha,U,I,0,0,0,8,0,0,8,0,8,0,0,0,0,8,16
2021,PSE,LBY,State of Palestine,Libya,REF,Sirte,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,LBY,State of Palestine,Libya,REF,Tripoli,U,I,5,10,12,19,18,0,64,5,26,17,66,12,0,126,190
2021,PSE,LBY,State of Palestine,Libya,REF,Wadi Ashshati,U,I,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2021,PSE,LBY,State of Palestine,Libya,REF,Zwara,U,I,0,0,7,0,0,0,7,0,0,0,9,0,0,9,16
2021,PSE,LBN,State of Palestine,Lebanon,OOC,Beirut : Mohafazah - Governorate,U,U,9,0,0,9,0,0,18,0,0,9,0,0,0,9,27
2021,PSE,LBN,State of Palestine,Lebanon,OOC,Beqaa : Mohafazah - Governorate,U,U,6,33,36,113,6,0,194,0,34,35,33,5,0,107,301
2021,PSE,LBN,State of Palestine,Lebanon,OOC,Mount Lebanon : Mohafazah - Governorate,U,U,8,15,9,53,5,0,90,12,24,9,23,0,0,68,158
2021,PSE,LBN,State of Palestine,Lebanon,OOC,North : Mohafazah - Governorate,U,U,10,33,27,110,9,0,189,12,21,28,46,6,0,113,302
2021,PSE,LBN,State of Palestine,Lebanon,OOC,South : Mohafazah - Governorate,U,U,5,0,0,9,0,0,14,0,0,0,5,0,0,5,19
2021,PSE,LKA,State of Palestine,Sri Lanka,ASY,Gampaha : District,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2021,PSE,LKA,State of Palestine,Sri Lanka,REF,Colombo : District,U,I,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2021,PSE,LVA,State of Palestine,Latvia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2021,PSE,MRT,State of Palestine,Mauritania,ASY,Nouadhibou,U,I,0,0,6,0,0,0,6,0,0,0,0,0,0,0,6
2021,PSE,MRT,State of Palestine,Mauritania,ASY,Nouakchott,U,I,5,0,0,6,0,0,11,0,0,0,26,0,0,26,37
2021,PSE,MRT,State of Palestine,Mauritania,REF,Nouakchott,U,I,5,5,6,18,0,0,34,5,5,0,29,5,0,44,78
2021,PSE,MDA,State of Palestine,Republic of Moldova,REF,Dispersed in the country / territory,V,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2021,PSE,MEX,State of Palestine,Mexico,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2021,PSE,MEX,State of Palestine,Mexico,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2021,PSE,MYS,State of Palestine,Malaysia,ASY,Kuala Lumpur : Wilayah Persekutuan - Federal territory,U,I,15,25,19,77,5,0,141,15,28,28,305,9,0,385,526
2021,PSE,MYS,State of Palestine,Malaysia,REF,Kuala Lumpur : Wilayah Persekutuan - Federal territory,U,I,13,14,15,41,7,0,90,5,20,13,112,9,0,159,249
2021,PSE,MAR,State of Palestine,Morocco,ASY,Dispersed in the country / territory,U,I,0,0,8,13,0,0,21,0,0,9,132,7,0,148,169
2021,PSE,MAR,State of Palestine,Morocco,REF,Dispersed in the country / territory,U,I,0,9,0,11,5,0,25,0,0,7,51,6,0,64,89
2021,PSE,MLT,State of Palestine,Malta,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2021,PSE,MLT,State of Palestine,Malta,REF,Community,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2021,PSE,NLD,State of Palestine,Netherlands,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21
2021,PSE,NLD,State of Palestine,Netherlands,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
2021,PSE,NGA,State of Palestine,Nigeria,ASY,Bauchi,U,I,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,NGA,State of Palestine,Nigeria,ASY,FCT Abuja,U,I,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2021,PSE,NGA,State of Palestine,Nigeria,ASY,Lagos : State,U,I,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6
2021,PSE,NGA,State of Palestine,Nigeria,REF,FCT Abuja,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,NGA,State of Palestine,Nigeria,REF,Kano,U,I,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
2021,PSE,NGA,State of Palestine,Nigeria,REF,Lagos : State,U,I,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2021,PSE,NZL,State of Palestine,New Zealand,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2021,PSE,NZL,State of Palestine,New Zealand,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2021,PSE,PAK,State of Palestine,Pakistan,REF,Islamabad : Federal capital territory,U,I,0,0,0,0,0,0,0,0,0,5,11,0,0,16,16
2021,PSE,PAK,State of Palestine,Pakistan,REF,Punjab : Province,U,I,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2021,PSE,PER,State of Palestine,Peru,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2021,PSE,PER,State of Palestine,Peru,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2021,PSE,PHL,State of Palestine,Philippines,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2021,PSE,PHL,State of Palestine,Philippines,ASY,National Capital Region (NCR) : Region,U,I,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2021,PSE,PHL,State of Palestine,Philippines,REF,CALABARZON (Region IV-A ) : Region,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2021,PSE,PHL,State of Palestine,Philippines,REF,Central Luzon (Region III) : Region,U,I,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2021,PSE,PHL,State of Palestine,Philippines,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2021,PSE,PHL,State of Palestine,Philippines,REF,Ilocos Region,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2021,PSE,PHL,State of Palestine,Philippines,REF,National Capital Region (NCR) : Region,U,I,0,0,0,0,0,0,0,0,0,0,27,0,0,27,27
2021,PSE,PHL,State of Palestine,Philippines,REF,Region 7,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2021,PSE,PHL,State of Palestine,Philippines,REF,Western Visayas (Region VI) : Region,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,POL,State of Palestine,Poland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,8,8,0,0,0,0,0,8,8,16
2021,PSE,POL,State of Palestine,Poland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2021,PSE,PRT,State of Palestine,Portugal,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2021,PSE,PRT,State of Palestine,Portugal,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2021,PSE,QAT,State of Palestine,Qatar,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2021,PSE,ROU,State of Palestine,Romania,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
2021,PSE,ROU,State of Palestine,Romania,REF,Dispersed in the country / territory,V,U,7,0,6,12,0,0,25,0,8,0,25,0,0,33,58
2021,PSE,ZAF,State of Palestine,South Africa,ASY,Dispersed in the country / territory,V,I,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2021,PSE,ZAF,State of Palestine,South Africa,REF,Dispersed in the country / territory,V,I,0,0,5,13,0,0,18,0,0,5,16,0,0,21,39
2021,PSE,RUS,State of Palestine,Russian Federation,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2021,PSE,SAU,State of Palestine,Saudi Arabia,ASY,Dispersed in the country / territory,U,I,0,5,0,7,0,0,12,0,6,0,9,0,0,15,27
2021,PSE,SAU,State of Palestine,Saudi Arabia,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407
2021,PSE,SAU,State of Palestine,Saudi Arabia,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2021,PSE,SOM,State of Palestine,Somalia,REF,Woqooyi Galbeed : Gobolka - Region,U,I,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2021,PSE,ESP,State of Palestine,Spain,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410
2021,PSE,ESP,State of Palestine,Spain,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351
2021,PSE,SRB,State of Palestine,Serbia,REF,Dispersed in the country / territory,V,I,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6
2021,PSE,SDN,State of Palestine,Sudan,ASY,Khartoum : Wilayat - State,U,I,0,0,0,9,0,0,9,0,0,0,11,5,0,16,25
2021,PSE,SDN,State of Palestine,Sudan,OOC,Khartoum : Wilayat - State,U,I,0,12,14,44,5,0,75,0,17,12,57,6,0,92,167
2021,PSE,SDN,State of Palestine,Sudan,OOC,Wad Medani : Point,V,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,SDN,State of Palestine,Sudan,REF,Khartoum : Wilayat - State,R,I,0,7,5,8,0,0,20,0,0,7,22,0,0,29,49
2021,PSE,SVK,State of Palestine,Slovakia,REF,Slovakia : Dispersed in country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2021,PSE,SVN,State of Palestine,Slovenia,ASY,Dispersed in the country / territory,V,I,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2021,PSE,SVN,State of Palestine,Slovenia,REF,Dispersed in the country / territory,V,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2021,PSE,SWE,State of Palestine,Sweden,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,144,144,0,0,0,0,0,344,344,488
2021,PSE,SWE,State of Palestine,Sweden,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322
2021,PSE,THA,State of Palestine,Thailand,ASY,Bangkok : Metropolitan administration,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,THA,State of Palestine,Thailand,REF,Bangkok : Metropolitan administration,U,I,5,12,12,47,12,0,88,5,18,12,129,13,0,177,265
2021,PSE,TGO,State of Palestine,Togo,ASY,Lome : Commune,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2021,PSE,TUN,State of Palestine,Tunisia,ASY,Gafsa,U,I,0,0,0,5,0,0,5,0,0,7,0,0,0,7,12
2021,PSE,TUN,State of Palestine,Tunisia,ASY,Sfax,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,TUN,State of Palestine,Tunisia,ASY,Sousse,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2021,PSE,TUN,State of Palestine,Tunisia,ASY,Tataouine,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2021,PSE,TUN,State of Palestine,Tunisia,ASY,Tunis,U,I,0,0,0,5,0,0,5,0,0,0,6,0,0,6,11
2021,PSE,TUN,State of Palestine,Tunisia,REF,Bizerte,U,I,0,0,0,5,0,0,5,0,0,0,7,0,0,7,12
2021,PSE,TUN,State of Palestine,Tunisia,REF,Nabeul,U,I,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6
2021,PSE,TUN,State of Palestine,Tunisia,REF,Sousse,U,I,0,0,0,0,5,0,5,0,0,5,0,0,0,5,10
2021,PSE,TUN,State of Palestine,Tunisia,REF,Tunis,U,I,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2021,PSE,ARE,State of Palestine,United Arab Emirates,ASY,Abu Dhabi : Emirate,U,I,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,ARE,State of Palestine,United Arab Emirates,OOC,Abu Dhabi : Emirate,U,I,0,5,0,0,0,0,5,0,0,7,0,0,0,7,12
2021,PSE,ARE,State of Palestine,United Arab Emirates,REF,Abu Dhabi : Emirate,U,I,0,0,0,5,0,0,5,6,0,0,5,0,0,11,16
2021,PSE,UGA,State of Palestine,Uganda,REF,Kampala : City,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2021,PSE,UKR,State of Palestine,Ukraine,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,8,8,0,0,0,0,0,33,33,41
2021,PSE,UKR,State of Palestine,Ukraine,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
2021,PSE,URY,State of Palestine,Uruguay,ASY,Montevideo : Department,V,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2021,PSE,USA,State of Palestine,United States of America,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
2021,PSE,USA,State of Palestine,United States of America,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2021,PSE,VEN,State of Palestine,Venezuela (Bolivarian Republic of),REF,Dispersed in the country / territory,V,I,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2021,PSE,YEM,State of Palestine,Yemen,ASY,Aden: Muhafazah - Governorate,U,I,0,0,0,9,0,0,9,0,0,0,8,0,0,8,17
2021,PSE,YEM,State of Palestine,Yemen,ASY,Al Hudaydah: Muhafazah - Governorate,U,I,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2021,PSE,YEM,State of Palestine,Yemen,ASY,Amanat Al Asimah: Muhafazah - Governorate,U,I,5,12,17,81,13,0,128,0,17,18,87,20,0,142,270
2021,PSE,YEM,State of Palestine,Yemen,ASY,Dhamar : Muhafazah - Governorate,U,I,0,0,0,5,0,0,5,0,0,0,6,0,0,6,11
2021,PSE,YEM,State of Palestine,Yemen,ASY,Sanaa: Muhafazah - Governorate,U,I,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2021,PSE,YEM,State of Palestine,Yemen,OOC,Amanat Al Asimah: Muhafazah - Governorate,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,YEM,State of Palestine,Yemen,REF,Aden: Muhafazah - Governorate,U,I,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9
2021,PSE,YEM,State of Palestine,Yemen,REF,Al Dhale'e : Muhafazah - Governorate,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2021,PSE,YEM,State of Palestine,Yemen,REF,Al Mahwit: Muhafazah - Governorate,U,I,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2021,PSE,YEM,State of Palestine,Yemen,REF,Al-Bayda : Muhafazah - Governorate,U,I,0,0,0,9,0,0,9,0,0,0,0,0,0,0,9
2021,PSE,YEM,State of Palestine,Yemen,REF,Amanat Al Asimah: Muhafazah - Governorate,U,I,0,13,38,140,26,0,217,0,12,17,175,52,0,256,473
2021,PSE,YEM,State of Palestine,Yemen,REF,Amran : Muhafazah - Governorate,U,I,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2021,PSE,YEM,State of Palestine,Yemen,REF,Dhamar : Muhafazah - Governorate,U,I,0,0,0,10,5,0,15,0,0,5,12,0,0,17,32
2021,PSE,YEM,State of Palestine,Yemen,REF,Ibb: Muhafazah - Governorate,U,I,0,0,0,6,0,0,6,0,0,0,7,0,0,7,13
2021,PSE,YEM,State of Palestine,Yemen,REF,Lahj : Muhafazah - Governorate,U,I,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2021,PSE,YEM,State of Palestine,Yemen,REF,Sanaa: Muhafazah - Governorate,U,I,0,0,7,0,0,0,7,0,5,0,5,0,0,10,17
2021,PSE,ZMB,State of Palestine,Zambia,REF,Lusaka : District,U,I,0,0,0,5,0,0,5,0,0,0,10,0,0,10,15
2022,PSE,ALB,State of Palestine,Albania,REF,Tirana Urban : Point,U,I,0,0,8,0,0,0,8,0,0,0,0,0,0,0,8
2022,PSE,DZA,State of Palestine,Algeria,REF,Dispersed in the country / territory,U,U,5,12,13,52,7,0,89,11,17,12,106,8,0,154,243
2022,PSE,EGY,State of Palestine,Egypt,REF,Cairo : Muhafazah - Governorate,U,I,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2022,PSE,EGY,State of Palestine,Egypt,REF,Dispersed in the country / territory,V,I,0,0,0,0,0,35001,35001,0,0,0,0,0,35001,35001,70002
2022,PSE,EGY,State of Palestine,Egypt,REF,Giza : Muhafazah - Governorate,U,I,0,0,0,0,0,0,0,0,0,8,0,0,0,8,8
